,Iteration,Loss,Accuracy
0,0,0.6987974047660828,0.27679622173309326
1,1,0.6916165351867676,0.5
2,2,0.6764495968818665,0.5
3,3,0.6484150886535645,0.6778563261032104
4,4,0.6044003963470459,0.7950530052185059
5,5,0.5365262031555176,0.8191990852355957
6,6,0.45566827058792114,0.8209658265113831
7,7,0.39807263016700745,0.8256772756576538
8,8,0.3680049777030945,0.836277961730957
9,9,0.3613184690475464,0.8351001143455505
10,10,0.3620581328868866,0.8380447626113892
11,11,0.3620876371860504,0.8404004573822021
12,12,0.3576703667640686,0.8409894108772278
13,13,0.3482784926891327,0.8409894108772278
14,14,0.33905598521232605,0.8404004573822021
15,15,0.3348533809185028,0.8368669152259827
16,16,0.33403706550598145,0.8356890678405762
17,17,0.3348953425884247,0.831566572189331
18,18,0.3347471058368683,0.8303886651992798
19,19,0.33302175998687744,0.8333333134651184
20,20,0.33092665672302246,0.833922266960144
21,21,0.3296494483947754,0.836277961730957
22,22,0.32927921414375305,0.8380447626113892
23,23,0.3292335569858551,0.8380447626113892
24,24,0.32916828989982605,0.8368669152259827
25,25,0.3289851248264313,0.836277961730957
26,26,0.32871532440185547,0.836277961730957
27,27,0.32845965027809143,0.8356890678405762
28,28,0.32830145955085754,0.8351001143455505
29,29,0.3282358944416046,0.8345111608505249
30,30,0.32820671796798706,0.8356890678405762
31,31,0.32816529273986816,0.8356890678405762
32,32,0.32809990644454956,0.8356890678405762
33,33,0.32802659273147583,0.8374558091163635
34,34,0.3279646933078766,0.8368669152259827
35,35,0.32792073488235474,0.836277961730957
36,36,0.3278895616531372,0.8374558091163635
37,37,0.3278615474700928,0.836277961730957
38,38,0.3278313875198364,0.8351001143455505
39,39,0.3277986943721771,0.836277961730957
40,40,0.3277672827243805,0.836277961730957
41,41,0.3277395963668823,0.836277961730957
42,42,0.32771575450897217,0.836277961730957
43,43,0.3276937007904053,0.836277961730957
44,44,0.3276725709438324,0.836277961730957
45,45,0.3276512622833252,0.836277961730957
46,46,0.32763054966926575,0.836277961730957
47,47,0.32761138677597046,0.836277961730957
48,48,0.32759299874305725,0.836277961730957
49,49,0.32757604122161865,0.836277961730957
50,50,0.32755935192108154,0.836277961730957
51,51,0.3275434076786041,0.836277961730957
52,52,0.32752808928489685,0.836277961730957
53,53,0.32751336693763733,0.836277961730957
54,54,0.32749906182289124,0.836277961730957
55,55,0.32748571038246155,0.836277961730957
56,56,0.3274726867675781,0.836277961730957
57,57,0.3274601697921753,0.836277961730957
58,58,0.32744792103767395,0.836277961730957
59,59,0.32743600010871887,0.836277961730957
60,60,0.3274248540401459,0.836277961730957
61,61,0.3274141550064087,0.836277961730957
62,62,0.32740354537963867,0.836277961730957
63,63,0.3273932933807373,0.836277961730957
64,64,0.32738354802131653,0.836277961730957
65,65,0.32737410068511963,0.836277961730957
66,66,0.327364981174469,0.836277961730957
67,67,0.32735610008239746,0.836277961730957
68,68,0.32734742760658264,0.836277961730957
69,69,0.32733920216560364,0.836277961730957
70,70,0.327331006526947,0.836277961730957
71,71,0.32732319831848145,0.836277961730957
72,72,0.32731571793556213,0.836277961730957
73,73,0.3273080587387085,0.836277961730957
74,74,0.3273008167743683,0.836277961730957
75,75,0.3272938132286072,0.836277961730957
76,76,0.32728686928749084,0.836277961730957
77,77,0.3272802233695984,0.836277961730957
78,78,0.3272736370563507,0.836277961730957
79,79,0.32726722955703735,0.836277961730957
80,80,0.3272612392902374,0.836277961730957
81,81,0.3272552192211151,0.836277961730957
82,82,0.3272494673728943,0.836277961730957
83,83,0.3272438049316406,0.836277961730957
84,84,0.32723820209503174,0.836277961730957
85,85,0.3272326588630676,0.836277961730957
86,86,0.32722750306129456,0.836277961730957
87,87,0.3272223174571991,0.836277961730957
88,88,0.32721731066703796,0.836277961730957
89,89,0.327212393283844,0.836277961730957
90,90,0.3272077143192291,0.836277961730957
91,91,0.32720285654067993,0.836277961730957
92,92,0.327198326587677,0.836277961730957
93,93,0.3271937370300293,0.836277961730957
94,94,0.3271893560886383,0.836277961730957
95,95,0.3271850049495697,0.836277961730957
96,96,0.3271808922290802,0.836277961730957
97,97,0.3271767497062683,0.836277961730957
98,98,0.32717254757881165,0.836277961730957
99,99,0.327168732881546,0.836277961730957
100,100,0.327164888381958,0.836277961730957
101,101,0.32716116309165955,0.836277961730957
102,102,0.3271576762199402,0.836277961730957
103,103,0.32715389132499695,0.836277961730957
104,104,0.3271503448486328,0.836277961730957
105,105,0.32714688777923584,0.836277961730957
106,106,0.3271433413028717,0.836277961730957
107,107,0.3271402418613434,0.836277961730957
108,108,0.3271371126174927,0.836277961730957
109,109,0.3271336853504181,0.836277961730957
110,110,0.32713058590888977,0.836277961730957
111,111,0.3271273672580719,0.836277961730957
112,112,0.3271244764328003,0.836277961730957
113,113,0.327121376991272,0.836277961730957
114,114,0.32711848616600037,0.836277961730957
115,115,0.32711559534072876,0.836277961730957
116,116,0.32711300253868103,0.836277961730957
117,117,0.32711008191108704,0.836277961730957
118,118,0.3271072506904602,0.836277961730957
119,119,0.327104777097702,0.836277961730957
120,120,0.32710227370262146,0.836277961730957
121,121,0.327099472284317,0.836277961730957
122,122,0.32709699869155884,0.836277961730957
123,123,0.3270946145057678,0.836277961730957
124,124,0.32709211111068726,0.836277961730957
125,125,0.327089786529541,0.836277961730957
126,126,0.32708740234375,0.836277961730957
127,127,0.32708513736724854,0.836277961730957
128,128,0.32708272337913513,0.836277961730957
129,129,0.3270803689956665,0.836277961730957
130,130,0.3270781636238098,0.836277961730957
131,131,0.32707610726356506,0.836277961730957
132,132,0.327073872089386,0.836277961730957
133,133,0.32707199454307556,0.836277961730957
134,134,0.32706981897354126,0.836277961730957
135,135,0.32706770300865173,0.836277961730957
136,136,0.3270656168460846,0.836277961730957
137,137,0.32706379890441895,0.836277961730957
138,138,0.3270617723464966,0.836277961730957
139,139,0.3270597457885742,0.836277961730957
140,140,0.3270578682422638,0.836277961730957
141,141,0.3270559012889862,0.836277961730957
142,142,0.3270542025566101,0.836277961730957
143,143,0.32705241441726685,0.836277961730957
144,144,0.32705071568489075,0.836277961730957
145,145,0.3270488977432251,0.836277961730957
146,146,0.32704704999923706,0.836277961730957
147,147,0.3270455598831177,0.836277961730957
148,148,0.3270438611507416,0.836277961730957
149,149,0.3270420730113983,0.836277961730957
150,150,0.32704052329063416,0.836277961730957
151,151,0.3270389139652252,0.836277961730957
152,152,0.3270372152328491,0.836277961730957
153,153,0.3270358145236969,0.836277961730957
154,154,0.3270343542098999,0.836277961730957
155,155,0.32703283429145813,0.836277961730957
