,Generation,BestFitness
0,1.0,124.24405005805342
1,2.0,107.25113277863598
2,3.0,98.89628571701365
3,4.0,84.43147706849949
4,5.0,77.54736953172991
5,6.0,73.62026417960466
6,7.0,69.90486700783768
7,8.0,67.15411491889637
8,9.0,63.7875941911673
9,10.0,62.21294620056813
10,11.0,59.875359937845744
11,12.0,57.68518459218582
12,13.0,56.687631412649
13,14.0,55.148132131982216
14,15.0,54.15366085299093
15,16.0,51.5160567406288
16,17.0,49.086167190106245
17,18.0,48.31534445723897
18,19.0,46.47211358785424
19,20.0,45.41240294765763
20,21.0,44.3099476124837
21,22.0,43.30970156520123
22,23.0,41.00287832340575
23,24.0,38.926094109836455
24,25.0,38.29437309399631
25,26.0,37.05215009320646
26,27.0,36.353074464918215
27,28.0,35.41781497752232
28,29.0,34.50500132391885
29,30.0,32.95442888646183
30,31.0,32.30931978020519
31,32.0,31.65519627042348
32,33.0,30.28165050687015
33,34.0,29.518995191839377
34,35.0,29.04431459187848
35,36.0,28.45723336107563
36,37.0,27.751222406697067
37,38.0,27.321164278153045
38,39.0,26.641557659658364
39,40.0,26.11684938094297
40,41.0,25.704541464869237
41,42.0,25.447751063340228
42,43.0,25.02807359445835
43,44.0,24.65964004380728
44,45.0,24.015709563887544
45,46.0,23.769052400528576
46,47.0,23.562972760424987
47,48.0,23.020177332600365
48,49.0,22.645508088458065
49,50.0,22.45619585083487
50,51.0,22.274976120090187
51,52.0,21.708854886510785
52,53.0,21.46765851615822
53,54.0,21.151411717433614
54,55.0,20.84234009667725
55,56.0,20.628061300326635
56,57.0,20.304843396005044
57,58.0,20.03665796167969
58,59.0,19.58136754379099
59,60.0,19.502033550074014
60,61.0,19.26863826662663
61,62.0,18.86701705093798
62,63.0,18.47458342740372
63,64.0,18.281005894661458
64,65.0,18.132815034174246
65,66.0,17.804782717781514
66,67.0,17.71394096274707
67,68.0,17.58255392294064
68,69.0,17.435345993763992
69,70.0,17.259413739732985
70,71.0,17.106846253779857
71,72.0,16.829775320905377
72,73.0,16.652795589132037
73,74.0,16.48796462216869
74,75.0,16.403779793356634
75,76.0,16.359952372407836
76,77.0,16.31970172391401
77,78.0,16.22032637383193
78,79.0,16.189260302732546
79,80.0,16.125441381032044
80,81.0,16.03347117366987
81,82.0,15.918458860705385
82,83.0,15.752975426458942
83,84.0,15.64421463180957
84,85.0,15.569261187196908
85,86.0,15.50571851428246
86,87.0,15.364424600587183
87,88.0,15.139345071434398
88,89.0,15.064614466087827
89,90.0,14.96906899073707
90,91.0,14.89051464641383
91,92.0,14.786202664458271
92,93.0,14.735547395864028
93,94.0,14.647593729469296
94,95.0,14.585541308861355
95,96.0,14.537188367398974
96,97.0,14.402170736092378
97,98.0,14.356371145564369
98,99.0,14.270869525532238
99,100.0,14.1741054098075
100,101.0,14.105577984645436
101,102.0,14.081954083377282
102,103.0,14.043790639669293
103,104.0,13.994341693681399
104,105.0,13.956199655070021
105,106.0,13.922353803814097
106,107.0,13.883753282079205
107,108.0,13.836147343068642
108,109.0,13.795712273934383
109,110.0,13.71325731342856
110,111.0,13.670320000112197
111,112.0,13.629978776952738
112,113.0,13.558145096571144
113,114.0,13.448566989836612
114,115.0,13.407774654989213
115,116.0,13.321268459198654
116,117.0,13.258760875681181
117,118.0,13.226192529869696
118,119.0,13.152322815318481
119,120.0,13.092075442004711
120,121.0,13.023542238241607
121,122.0,12.869247453158817
122,123.0,12.785459148777713
123,124.0,12.744931032770241
124,125.0,12.698339983800839
125,126.0,12.663931330059139
126,127.0,12.649566014622073
127,128.0,12.621690447037572
128,129.0,12.47096086060418
